   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.39115   0.59092   0.70381   0.27773   0.45201   0.57081
   0.39131   0.59128   0.70437   0.42201   0.63606   0.75697
   0.39183   0.59227   0.70569   0.48859   0.71570   0.82905
   0.39233   0.59323   0.70698   0.48757   0.71421   0.82815
   0.39180   0.59218   0.70554   0.29156   0.46054   0.57044
   0.39229   0.59312   0.70683   0.48382   0.71164   0.82776
   0.39274   0.59399   0.70798   0.47874   0.70291   0.81680
   0.39291   0.59433   0.70847   0.42461   0.63723   0.75507
   0.39342   0.59531   0.70976   0.49249   0.71985   0.83260
   0.39385   0.59613   0.71091   0.47493   0.70157   0.81984
   0.39435   0.59708   0.71216   0.49058   0.71796   0.83192
   0.39395   0.59637   0.71128   0.31762   0.50546   0.62670
   0.39386   0.59622   0.71114   0.37565   0.57696   0.69772
   0.39353   0.59566   0.71047   0.33073   0.52314   0.64634
   0.39304   0.59480   0.70941   0.29820   0.48396   0.60701
   0.39291   0.59458   0.70920   0.36583   0.56680   0.68914
   0.39341   0.59557   0.71055   0.49265   0.72411   0.84138
   0.39393   0.59657   0.71190   0.49413   0.72602   0.84343
   0.39440   0.59745   0.71305   0.48728   0.71255   0.82519
   0.39485   0.59832   0.71421   0.48344   0.71110   0.82763
   0.39548   0.59951   0.71579   0.52006   0.75630   0.87036
   0.39594   0.60035   0.71688   0.48510   0.70991   0.82341
   0.39558   0.59969   0.71604   0.32544   0.51325   0.63322
   0.39511   0.59882   0.71492   0.30151   0.48393   0.60486
   0.39524   0.59910   0.71534   0.42074   0.63598   0.75718
   0.39564   0.59982   0.71627   0.47544   0.69596   0.80787
   0.39581   0.60018   0.71680   0.42974   0.64740   0.76960
   0.39620   0.60093   0.71782   0.47394   0.70109   0.81942
   0.39610   0.60076   0.71764   0.37630   0.57863   0.70037
   0.39649   0.60152   0.71867   0.47500   0.70260   0.82112
   0.39626   0.60112   0.71818   0.35019   0.54750   0.66992
   0.39659   0.60176   0.71905   0.46324   0.68754   0.80581
   0.39697   0.60247   0.72000   0.47512   0.69948   0.81591
   0.39590   0.60027   0.71681   0.17782   0.30120   0.39418
   0.39650   0.60138   0.71828   0.51773   0.75326   0.86752
   0.39691   0.60217   0.71932   0.48226   0.70902   0.82542
   0.39651   0.60145   0.71841   0.31490   0.50339   0.62553
   0.39684   0.60207   0.71926   0.46420   0.68734   0.80567
   0.39705   0.60249   0.71983   0.44056   0.65887   0.77824
   0.39658   0.60165   0.71877   0.29976   0.48641   0.61005
   0.39703   0.60249   0.71990   0.48825   0.71880   0.83635
   0.39747   0.60333   0.72099   0.49008   0.71830   0.83409
   0.39789   0.60408   0.72193   0.48549   0.70808   0.81912
   0.39657   0.60120   0.71758   0.12183   0.20196   0.26543
   0.39686   0.60174   0.71830   0.45603   0.67694   0.79408
   0.39604   0.60011   0.71604   0.22452   0.37261   0.47969
   0.39650   0.60096   0.71715   0.49365   0.72073   0.83386
   0.39579   0.59958   0.71528   0.24585   0.40649   0.51885
   0.39570   0.59947   0.71519   0.37778   0.58333   0.70632
   0.39569   0.59946   0.71522   0.39316   0.59787   0.71759
   0.39581   0.59971   0.71559   0.42129   0.63516   0.75466
   0.39589   0.59985   0.71580   0.41191   0.61999   0.73798
   0.39643   0.60087   0.71715   0.51107   0.74537   0.86046
   0.39688   0.60170   0.71821   0.49317   0.71911   0.83147
   0.39728   0.60242   0.71912   0.48287   0.70459   0.81569
   0.39643   0.60072   0.71677   0.21378   0.35928   0.46577
   0.39660   0.60108   0.71727   0.43503   0.65131   0.77106
   0.39528   0.59818   0.71285   0.10955   0.18254   0.23828
   0.39559   0.59879   0.71371   0.46218   0.68688   0.80635
   0.39528   0.59826   0.71309   0.32978   0.52272   0.64644
   0.39515   0.59803   0.71281   0.36557   0.56350   0.68284
   0.39514   0.59803   0.71285   0.39352   0.59855   0.71673
