   Omega 1   Omega 2   Omega 3     Psi 1     Psi 2     Psi 3
Mean = 
   0.79754   0.89397   0.93014   0.82274   0.91985   0.95475
   0.79753   0.89394   0.93011   0.77322   0.86948   0.91157
   0.79756   0.89400   0.93018   0.84979   0.94598   0.97512
   0.79760   0.89405   0.93023   0.84602   0.94031   0.96873
   0.79763   0.89410   0.93029   0.84432   0.94101   0.97161
   0.79764   0.89410   0.93029   0.80401   0.89630   0.93059
   0.79766   0.89413   0.93033   0.82405   0.92047   0.95497
   0.79769   0.89417   0.93038   0.83606   0.93380   0.96668
   0.79752   0.89392   0.93007   0.57297   0.66555   0.71534
   0.79755   0.89397   0.93012   0.84228   0.93706   0.96659
   0.79749   0.89387   0.93000   0.70939   0.80463   0.84938
   0.79753   0.89393   0.93007   0.85088   0.94740   0.97644
   0.79739   0.89371   0.92981   0.60168   0.69789   0.75038
   0.79741   0.89374   0.92984   0.82391   0.92046   0.95498
   0.79734   0.89365   0.92973   0.71519   0.80847   0.85337
   0.79738   0.89370   0.92980   0.84636   0.94322   0.97347
   0.79735   0.89365   0.92972   0.75356   0.84246   0.88036
   0.79733   0.89362   0.92969   0.77232   0.86604   0.90560
   0.79737   0.89368   0.92976   0.85045   0.94700   0.97615
   0.79741   0.89374   0.92983   0.85386   0.95086   0.97946
   0.79738   0.89369   0.92977   0.75397   0.84843   0.89044
   0.79741   0.89374   0.92984   0.84598   0.94331   0.97383
   0.79729   0.89355   0.92961   0.62441   0.72012   0.77147
   0.79726   0.89350   0.92955   0.75341   0.84751   0.88921
   0.79729   0.89356   0.92961   0.84959   0.94593   0.97510
   0.79723   0.89346   0.92949   0.70751   0.80103   0.84419
   0.79727   0.89353   0.92956   0.85626   0.95359   0.98173
   0.79731   0.89358   0.92962   0.84681   0.94128   0.96949
   0.79735   0.89364   0.92969   0.85049   0.94707   0.97620
   0.79738   0.89369   0.92975   0.84588   0.94029   0.96871
   0.79741   0.89372   0.92978   0.83754   0.92697   0.95277
   0.79738   0.89367   0.92972   0.75228   0.84539   0.88640
   0.79740   0.89370   0.92975   0.82409   0.92065   0.95514
   0.79744   0.89376   0.92982   0.84935   0.94400   0.97172
   0.79747   0.89381   0.92988   0.84797   0.94268   0.97078
   0.79751   0.89386   0.92994   0.84583   0.94240   0.97258
   0.79748   0.89381   0.92988   0.75372   0.84770   0.88933
   0.79751   0.89386   0.92994   0.84548   0.94298   0.97366
   0.79754   0.89391   0.92999   0.84156   0.93463   0.96297
   0.79752   0.89388   0.92996   0.77025   0.86655   0.90843
   0.79750   0.89385   0.92993   0.77321   0.86726   0.90703
   0.79754   0.89390   0.92998   0.84688   0.94124   0.96944
   0.79743   0.89372   0.92974   0.65119   0.72480   0.76013
   0.79745   0.89375   0.92977   0.82425   0.92078   0.95523
   0.79750   0.89381   0.92985   0.85395   0.95090   0.97946
   0.79752   0.89384   0.92988   0.82821   0.92314   0.95568
   0.79750   0.89381   0.92985   0.77272   0.86635   0.90584
   0.79752   0.89384   0.92987   0.82867   0.91655   0.94268
   0.79755   0.89388   0.92992   0.84105   0.93545   0.96501
   0.79752   0.89383   0.92986   0.75397   0.84791   0.88953
   0.79755   0.89386   0.92988   0.83077   0.92032   0.94786
   0.79756   0.89389   0.92992   0.82109   0.91756   0.95288
   0.79755   0.89387   0.92990   0.77909   0.87720   0.91907
   0.79758   0.89391   0.92995   0.84112   0.93551   0.96506
   0.79759   0.89392   0.92997   0.80579   0.90159   0.93896
   0.79762   0.89397   0.93002   0.84703   0.94134   0.96951
   0.79764   0.89400   0.93005   0.82563   0.91626   0.94541
   0.79768   0.89405   0.93011   0.85062   0.94700   0.97609
   0.79772   0.89411   0.93017   0.84950   0.94402   0.97172
   0.79769   0.89407   0.93013   0.75927   0.85532   0.89858
   0.79772   0.89411   0.93018   0.83991   0.93674   0.96830
   0.79775   0.89415   0.93022   0.83497   0.92881   0.95899
   0.79779   0.89421   0.93029   0.85417   0.95098   0.97949
   0.79781   0.89424   0.93033   0.82328   0.92026   0.95504
   0.79782   0.89425   0.93034   0.81605   0.90749   0.93911
   0.79780   0.89423   0.93031   0.77400   0.86914   0.91090
   0.79772   0.89409   0.93014   0.68132   0.76605   0.80576
   0.79774   0.89412   0.93018   0.83060   0.92671   0.95986
   0.79777   0.89416   0.93022   0.83891   0.93046   0.95844
   0.79781   0.89422   0.93028   0.85077   0.94708   0.97615
   0.79779   0.89418   0.93023   0.76317   0.85598   0.89560
   0.79782   0.89423   0.93029   0.84436   0.93824   0.96684
   0.79785   0.89426   0.93033   0.83901   0.93052   0.95849
   0.79787   0.89430   0.93037   0.83225   0.92893   0.96217
   0.79791   0.89436   0.93043   0.84968   0.94409   0.97176
   0.79792   0.89437   0.93045   0.80958   0.90514   0.94154
   0.79793   0.89439   0.93048   0.81874   0.91764   0.95387
   0.79793   0.89439   0.93048   0.79885   0.89440   0.93199
   0.79794   0.89440   0.93049   0.80722   0.90097   0.93606
   0.79791   0.89435   0.93043   0.75428   0.84809   0.88970
   0.79789   0.89432   0.93040   0.77376   0.86759   0.90727
   0.79793   0.89437   0.93046   0.84731   0.94148   0.96959
   0.79793   0.89438   0.93047   0.80281   0.90161   0.93993
   0.79797   0.89443   0.93053   0.84627   0.94332   0.97377
   0.79787   0.89429   0.93037   0.66990   0.76662   0.81689
   0.79791   0.89434   0.93042   0.84434   0.93797   0.96645
   0.79794   0.89439   0.93047   0.84425   0.93706   0.96471
   0.79785   0.89425   0.93031   0.67064   0.76684   0.81707
   0.79787   0.89428   0.93034   0.82126   0.91759   0.95286
   0.79773   0.89406   0.93008   0.60089   0.69693   0.74935
   0.79774   0.89409   0.93012   0.82320   0.92021   0.95501
   0.79778   0.89415   0.93019   0.85385   0.95076   0.97940
   0.79766   0.89396   0.92995   0.62091   0.71413   0.76366
   0.79769   0.89400   0.93000   0.83881   0.93518   0.96669
   0.79772   0.89406   0.93006   0.84956   0.94408   0.97175
   0.79773   0.89407   0.93008   0.80577   0.90166   0.93904
   0.79775   0.89410   0.93011   0.82560   0.92275   0.95745
   0.79779   0.89415   0.93017   0.84960   0.94409   0.97177
   0.79782   0.89420   0.93023   0.84196   0.93832   0.96931
   0.79776   0.89411   0.93012   0.71392   0.80854   0.85527
   0.79777   0.89413   0.93015   0.81407   0.91262   0.95015
   0.79780   0.89416   0.93018   0.83787   0.92709   0.95279
   0.79783   0.89421   0.93024   0.84666   0.94330   0.97345
   0.79786   0.89426   0.93030   0.83672   0.93359   0.96595
   0.79777   0.89412   0.93014   0.67122   0.76739   0.81762
   0.79766   0.89396   0.92995   0.64756   0.74487   0.79628
   0.79762   0.89389   0.92987   0.73526   0.83018   0.87552
   0.79759   0.89384   0.92981   0.75352   0.84744   0.88907
   0.79762   0.89389   0.92987   0.84119   0.93800   0.96928
   0.79764   0.89393   0.92991   0.83221   0.92984   0.96337
   0.79767   0.89397   0.92997   0.83750   0.93467   0.96662
   0.79771   0.89402   0.93003   0.84653   0.94324   0.97342
   0.79758   0.89384   0.92981   0.62482   0.72109   0.77286
   0.79761   0.89387   0.92985   0.82900   0.92474   0.95795
   0.79764   0.89392   0.92990   0.84231   0.93662   0.96582
   0.79767   0.89397   0.92995   0.84354   0.93997   0.97053
   0.79770   0.89401   0.93000   0.84290   0.93647   0.96516
   0.79765   0.89393   0.92990   0.72485   0.81527   0.85619
   0.79767   0.89396   0.92994   0.82734   0.92520   0.95999
   0.79764   0.89391   0.92988   0.75347   0.84736   0.88898
   0.79762   0.89389   0.92985   0.77376   0.86833   0.90855
   0.79766   0.89394   0.92991   0.84948   0.94404   0.97173
   0.79767   0.89394   0.92991   0.80454   0.89725   0.93161
   0.79768   0.89396   0.92994   0.81812   0.91253   0.94663
   0.79768   0.89397   0.92994   0.80413   0.89640   0.93063
   0.79772   0.89401   0.92999   0.84421   0.93817   0.96678
   0.79771   0.89400   0.92998   0.79097   0.88461   0.92201
   0.79772   0.89401   0.92998   0.80667   0.89743   0.92988
   0.79769   0.89396   0.92993   0.75535   0.85069   0.89448
   0.79767   0.89393   0.92989   0.76924   0.86169   0.90208
   0.79769   0.89396   0.92993   0.83092   0.92709   0.96018
   0.79771   0.89399   0.92997   0.82165   0.91811   0.95333
   0.79772   0.89400   0.92998   0.80652   0.90236   0.93965
   0.79775   0.89404   0.93004   0.84216   0.93858   0.96956
   0.79767   0.89393   0.92990   0.69184   0.78683   0.83472
   0.79771   0.89398   0.92996   0.84893   0.94499   0.97424
   0.79760   0.89383   0.92978   0.64685   0.74524   0.79682
   0.79757   0.89378   0.92972   0.75372   0.84805   0.89007
   0.79756   0.89375   0.92969   0.77350   0.86810   0.90838
   0.79759   0.89380   0.92975   0.84612   0.94043   0.96880
   0.79763   0.89386   0.92982   0.85740   0.95459   0.98245
   0.79761   0.89384   0.92979   0.77385   0.86826   0.90791
   0.79758   0.89379   0.92973   0.75332   0.84725   0.88893
   0.79753   0.89371   0.92965   0.72284   0.82229   0.87026
   0.79753   0.89370   0.92964   0.79064   0.88438   0.92187
   0.79754   0.89372   0.92965   0.81437   0.90542   0.93710
   0.79755   0.89373   0.92967   0.81273   0.91039   0.94765
   0.79757   0.89376   0.92970   0.83049   0.92008   0.94768
   0.79754   0.89371   0.92964   0.75395   0.84833   0.89037
   0.79757   0.89375   0.92969   0.83619   0.92975   0.95954
   0.79759   0.89379   0.92973   0.83273   0.92952   0.96268
   0.79761   0.89381   0.92976   0.82170   0.91821   0.95344
   0.79764   0.89386   0.92981   0.83632   0.93331   0.96577
   0.79766   0.89390   0.92987   0.83638   0.93336   0.96581
   0.79767   0.89391   0.92988   0.80449   0.90219   0.94015
   0.79766   0.89390   0.92987   0.78982   0.88434   0.92322
   0.79767   0.89390   0.92987   0.80411   0.89643   0.93073
   0.79769   0.89394   0.92992   0.83647   0.93344   0.96588
   0.79766   0.89389   0.92987   0.75528   0.85085   0.89470
   0.79770   0.89395   0.92994   0.85082   0.94725   0.97633
   0.79770   0.89394   0.92993   0.79267   0.88772   0.92622
   0.79773   0.89400   0.92999   0.84938   0.94390   0.97162
   0.79776   0.89404   0.93004   0.83653   0.93347   0.96590
   0.79780   0.89409   0.93010   0.84898   0.94485   0.97402
   0.79783   0.89414   0.93016   0.84654   0.94321   0.97341
   0.79786   0.89419   0.93021   0.84621   0.94039   0.96874
   0.79766   0.89386   0.92978   0.50695   0.58024   0.61780
   0.79770   0.89391   0.92984   0.84942   0.94395   0.97166
   0.79772   0.89394   0.92987   0.82418   0.92059   0.95505
   0.79775   0.89399   0.92993   0.84195   0.93778   0.96852
   0.79777   0.89403   0.92998   0.83667   0.93360   0.96599
   0.79779   0.89406   0.93001   0.82433   0.92072   0.95516
   0.79781   0.89409   0.93005   0.82579   0.92293   0.95760
   0.79784   0.89413   0.93010   0.84110   0.93539   0.96493
   0.79783   0.89410   0.93007   0.77332   0.86723   0.90695
   0.79786   0.89416   0.93014   0.85423   0.95104   0.97954
   0.79783   0.89412   0.93009   0.75542   0.85079   0.89463
   0.79787   0.89417   0.93015   0.85088   0.94722   0.97627
   0.79781   0.89407   0.93003   0.70772   0.80096   0.84399
   0.79784   0.89413   0.93009   0.84953   0.94400   0.97168
   0.79788   0.89418   0.93015   0.84900   0.94482   0.97396
   0.79788   0.89417   0.93014   0.79302   0.88800   0.92642
   0.79787   0.89416   0.93014   0.78967   0.88558   0.92530
   0.79789   0.89419   0.93017   0.82669   0.92343   0.95739
   0.79788   0.89414   0.93009   0.77584   0.84595   0.86672
   0.79790   0.89418   0.93012   0.83794   0.92716   0.95289
   0.79792   0.89420   0.93015   0.82334   0.91797   0.95078
   0.79788   0.89413   0.93006   0.73187   0.82651   0.86977
   0.79787   0.89412   0.93004   0.79343   0.87887   0.90943
   0.79790   0.89414   0.93006   0.83066   0.92047   0.94856
   0.79791   0.89417   0.93009   0.82162   0.91796   0.95319
   0.79795   0.89422   0.93016   0.85098   0.94726   0.97628
   0.79798   0.89427   0.93021   0.84404   0.93775   0.96634
   0.79801   0.89431   0.93026   0.84257   0.93668   0.96584
   0.79792   0.89416   0.93005   0.66365   0.74317   0.78143
   0.79795   0.89419   0.93009   0.83839   0.93072   0.95848
   0.79793   0.89416   0.93005   0.76914   0.86140   0.90174
   0.79793   0.89417   0.93007   0.80869   0.90448   0.94122
   0.79797   0.89423   0.93013   0.85102   0.94728   0.97629
   0.79797   0.89422   0.93013   0.80160   0.89305   0.92735
   0.79799   0.89425   0.93015   0.83071   0.92046   0.94855
   0.79803   0.89431   0.93022   0.85531   0.95202   0.98026
   0.79798   0.89422   0.93011   0.71300   0.80675   0.85289
   0.79797   0.89421   0.93010   0.79108   0.88458   0.92197
   0.79797   0.89421   0.93010   0.78957   0.88930   0.93008
   0.79799   0.89425   0.93015   0.83678   0.93357   0.96593
   0.79800   0.89425   0.93016   0.80472   0.89785   0.93330
   0.79804   0.89431   0.93022   0.85534   0.95205   0.98030
   0.79801   0.89426   0.93017   0.75393   0.84764   0.88921
   0.79803   0.89429   0.93021   0.82749   0.92515   0.95993
   0.79792   0.89414   0.93002   0.64749   0.74315   0.79372
   0.79795   0.89418   0.93008   0.84216   0.93847   0.96946
   0.79794   0.89415   0.93004   0.77277   0.86621   0.90570
   0.79797   0.89420   0.93010   0.84727   0.94140   0.96949
   0.79793   0.89414   0.93002   0.73451   0.82977   0.87515
   0.79795   0.89418   0.93007   0.83676   0.93358   0.96595
   0.79785   0.89400   0.92984   0.65130   0.72472   0.76002
   0.79785   0.89399   0.92983   0.79125   0.88481   0.92221
   0.79788   0.89404   0.92988   0.84258   0.93719   0.96663
   0.79787   0.89402   0.92986   0.78807   0.87907   0.91451
   0.79780   0.89390   0.92970   0.68569   0.77422   0.81732
   0.79783   0.89395   0.92976   0.84707   0.94126   0.96941
   0.79775   0.89383   0.92961   0.68580   0.77435   0.81748
   0.79772   0.89378   0.92955   0.75418   0.84803   0.88966
   0.79761   0.89359   0.92930   0.62429   0.70324   0.74120
   0.79758   0.89354   0.92924   0.75415   0.84807   0.88973
   0.79761   0.89359   0.92930   0.84201   0.93788   0.96863
   0.79764   0.89364   0.92935   0.84812   0.94271   0.97078
   0.79767   0.89369   0.92941   0.84671   0.94341   0.97357
   0.79771   0.89374   0.92947   0.84941   0.94559   0.97485
   0.79765   0.89364   0.92936   0.70832   0.80159   0.84466
   0.79768   0.89370   0.92942   0.84946   0.94396   0.97167
   0.79762   0.89360   0.92930   0.70842   0.80171   0.84480
   0.79766   0.89365   0.92936   0.84703   0.94130   0.96945
   0.79768   0.89368   0.92940   0.82817   0.92540   0.95930
   0.79772   0.89374   0.92947   0.85533   0.95247   0.98087
   0.79770   0.89372   0.92944   0.77092   0.86793   0.91035
   0.79772   0.89375   0.92947   0.83668   0.92602   0.95209
   0.79762   0.89360   0.92929   0.64769   0.74412   0.79542
   0.79766   0.89365   0.92935   0.84975   0.94585   0.97496
   0.79767   0.89368   0.92938   0.82121   0.91764   0.95293
   0.79771   0.89372   0.92944   0.84702   0.94127   0.96942
   0.79774   0.89377   0.92950   0.84675   0.94341   0.97355
   0.79776   0.89380   0.92954   0.82693   0.92435   0.95902
   0.79773   0.89376   0.92948   0.75423   0.84803   0.88960
   0.79776   0.89380   0.92953   0.84432   0.93822   0.96682
   0.79780   0.89386   0.92960   0.85416   0.95095   0.97946
   0.79784   0.89391   0.92966   0.84974   0.94418   0.97181
   0.79782   0.89389   0.92963   0.77375   0.86885   0.91058
   0.79783   0.89391   0.92966   0.82128   0.91763   0.95291
   0.79765   0.89361   0.92927   0.52986   0.60116   0.63676
   0.79768   0.89366   0.92932   0.83687   0.93380   0.96613
   0.79768   0.89364   0.92930   0.79292   0.88109   0.91466
   0.79770   0.89368   0.92933   0.83789   0.92717   0.95291
   0.79773   0.89370   0.92936   0.83072   0.92059   0.94866
   0.79776   0.89375   0.92941   0.84401   0.93778   0.96637
   0.79778   0.89378   0.92944   0.82467   0.92100   0.95536
   0.79775   0.89373   0.92939   0.75450   0.85001   0.89392
   0.79778   0.89378   0.92945   0.84712   0.94132   0.96945
   0.79781   0.89382   0.92949   0.84285   0.93576   0.96378
   0.79785   0.89388   0.92956   0.85231   0.94856   0.97718
   0.79777   0.89376   0.92941   0.68611   0.77466   0.81777
   0.79779   0.89378   0.92943   0.81723   0.91160   0.94611
   0.79782   0.89383   0.92949   0.84689   0.94350   0.97359
   0.79785   0.89387   0.92954   0.84547   0.93914   0.96734
   0.79788   0.89392   0.92959   0.84231   0.93802   0.96867
   0.79789   0.89392   0.92958   0.81619   0.89946   0.92429
   0.79792   0.89397   0.92963   0.84454   0.93834   0.96688
   0.79789   0.89392   0.92959   0.75463   0.84975   0.89350
   0.79782   0.89381   0.92944   0.68964   0.77930   0.82213
   0.79786   0.89385   0.92950   0.84729   0.94144   0.96953
   0.79785   0.89384   0.92949   0.79158   0.88510   0.92240
   0.79788   0.89388   0.92954   0.83672   0.93370   0.96610
   0.79789   0.89391   0.92957   0.82482   0.92109   0.95541
   0.79787   0.89387   0.92952   0.75426   0.84959   0.89342
   0.79762   0.89349   0.92904   0.42980   0.51795   0.56727
   0.79756   0.89340   0.92894   0.71277   0.80774   0.85451
   0.79750   0.89331   0.92883   0.70834   0.80168   0.84476
   0.79737   0.89311   0.92858   0.59917   0.69551   0.74753
   0.79739   0.89315   0.92862   0.83031   0.92656   0.95974
   0.79740   0.89315   0.92863   0.80433   0.89714   0.93155
   0.79744   0.89321   0.92870   0.85395   0.95089   0.97942
   0.79744   0.89321   0.92870   0.80159   0.89566   0.93233
   0.79747   0.89326   0.92875   0.83987   0.93587   0.96702
   0.79749   0.89330   0.92880   0.83674   0.93374   0.96608
   0.79736   0.89310   0.92856   0.60066   0.69684   0.74931
   0.79739   0.89314   0.92861   0.83630   0.93352   0.96600
   0.79738   0.89313   0.92859   0.78792   0.87914   0.91455
   0.79738   0.89312   0.92859   0.79308   0.88823   0.92665
   0.79740   0.89316   0.92864   0.83679   0.93384   0.96618
   0.79744   0.89321   0.92870   0.84698   0.94134   0.96947
   0.79742   0.89318   0.92867   0.77364   0.86777   0.90752
   0.79746   0.89325   0.92874   0.85751   0.95474   0.98256
   0.79747   0.89326   0.92876   0.81707   0.91160   0.94614
   0.79746   0.89324   0.92873   0.77299   0.86660   0.90603
   0.79745   0.89323   0.92872   0.79146   0.88519   0.92253
   0.79748   0.89327   0.92877   0.83867   0.93282   0.96280
   0.79751   0.89331   0.92881   0.84152   0.93453   0.96283
   0.79749   0.89328   0.92879   0.76962   0.86593   0.90783
   0.79752   0.89332   0.92883   0.83566   0.93217   0.96401
   0.79751   0.89331   0.92882   0.79025   0.88312   0.91993
   0.79750   0.89329   0.92880   0.77076   0.86785   0.91029
   0.79753   0.89333   0.92884   0.84289   0.93584   0.96378
   0.79744   0.89320   0.92870   0.67033   0.76668   0.81694
   0.79746   0.89324   0.92874   0.83198   0.92886   0.96215
   0.79749   0.89328   0.92879   0.83932   0.93553   0.96687
   0.79751   0.89330   0.92881   0.82052   0.91048   0.94030
   0.79754   0.89335   0.92887   0.84873   0.94464   0.97381
   0.79755   0.89336   0.92888   0.80552   0.90148   0.93889
   0.79759   0.89342   0.92895   0.85755   0.95471   0.98253
   0.79752   0.89328   0.92876   0.69560   0.76047   0.78496
   0.79743   0.89316   0.92861   0.66984   0.76674   0.81705
   0.79747   0.89321   0.92866   0.84589   0.94016   0.96854
   0.79747   0.89321   0.92867   0.80495   0.89998   0.93571
   0.79750   0.89326   0.92873   0.84451   0.94198   0.97283
   0.79753   0.89331   0.92879   0.84605   0.94327   0.97374
   0.79753   0.89330   0.92877   0.78816   0.87935   0.91480
   0.79751   0.89327   0.92875   0.77425   0.86877   0.90889
   0.79748   0.89322   0.92869   0.74197   0.84011   0.88575
   0.79749   0.89325   0.92872   0.82451   0.92098   0.95536
   0.79752   0.89329   0.92877   0.83634   0.93394   0.96665
   0.79753   0.89330   0.92879   0.80961   0.90533   0.94173
   0.79742   0.89313   0.92857   0.63945   0.71926   0.75776
   0.79744   0.89315   0.92860   0.82098   0.91749   0.95282
   0.79748   0.89321   0.92866   0.85317   0.94964   0.97805
   0.79751   0.89326   0.92872   0.84967   0.94583   0.97494
   0.79746   0.89318   0.92863   0.71466   0.81049   0.85813
   0.79748   0.89321   0.92867   0.82999   0.92713   0.96089
   0.79751   0.89327   0.92874   0.85230   0.94893   0.97768
   0.79748   0.89322   0.92869   0.75439   0.84994   0.89380
   0.79752   0.89327   0.92875   0.84879   0.94474   0.97392
   0.79743   0.89315   0.92861   0.67062   0.76689   0.81714
   0.79739   0.89309   0.92854   0.73462   0.82959   0.87496
   0.79742   0.89313   0.92858   0.84293   0.93595   0.96390
   0.79739   0.89308   0.92853   0.75384   0.84777   0.88933
   0.79743   0.89313   0.92858   0.84683   0.94116   0.96932
   0.79734   0.89301   0.92844   0.67004   0.76701   0.81736
   0.79730   0.89293   0.92834   0.72647   0.81480   0.85479
   0.79733   0.89299   0.92841   0.85210   0.94882   0.97761
   0.79730   0.89294   0.92835   0.75377   0.84774   0.88934
   0.79733   0.89298   0.92840   0.84233   0.93715   0.96660
   0.79737   0.89304   0.92847   0.84935   0.94570   0.97495
   0.79740   0.89308   0.92852   0.84581   0.94012   0.96851
   0.79742   0.89311   0.92855   0.82436   0.92086   0.95528
   0.79744   0.89315   0.92860   0.83232   0.92912   0.96233
   0.79747   0.89319   0.92865   0.83673   0.93375   0.96610
   0.79748   0.89321   0.92868   0.82319   0.92030   0.95509
   0.79751   0.89326   0.92873   0.84207   0.93797   0.96868
   0.79749   0.89322   0.92870   0.76585   0.86014   0.90122
   0.79753   0.89327   0.92875   0.84939   0.94394   0.97161
   0.79756   0.89332   0.92881   0.84944   0.94397   0.97164
   0.79759   0.89337   0.92886   0.84423   0.94093   0.97149
   0.79762   0.89342   0.92892   0.84822   0.94280   0.97079
   0.79761   0.89339   0.92890   0.77379   0.86900   0.91074
   0.79759   0.89337   0.92887   0.77344   0.86738   0.90705
   0.79746   0.89318   0.92863   0.60078   0.69691   0.74936
   0.79744   0.89313   0.92859   0.75476   0.85044   0.89438
   0.79746   0.89318   0.92864   0.84230   0.93664   0.96582
   0.79741   0.89309   0.92853   0.70934   0.80400   0.84822
   0.79740   0.89308   0.92853   0.78917   0.88526   0.92506
   0.79742   0.89311   0.92855   0.83053   0.92055   0.94864
   0.79745   0.89315   0.92860   0.84105   0.93546   0.96499
   0.79745   0.89314   0.92859   0.79124   0.88498   0.92235
   0.79745   0.89314   0.92859   0.79897   0.89153   0.92767
   0.79748   0.89318   0.92864   0.84109   0.93549   0.96502
   0.79751   0.89324   0.92871   0.85373   0.95074   0.97938
   0.79754   0.89328   0.92875   0.83684   0.93383   0.96616
   0.79754   0.89328   0.92876   0.80448   0.89674   0.93086
   0.79757   0.89332   0.92881   0.84219   0.93806   0.96874
   0.79749   0.89320   0.92865   0.66722   0.76174   0.81008
   0.79749   0.89318   0.92862   0.79396   0.87389   0.89905
   0.79748   0.89317   0.92861   0.79133   0.88505   0.92240
   0.79746   0.89314   0.92857   0.76962   0.86066   0.89811
   0.79743   0.89310   0.92852   0.75245   0.84950   0.89382
   0.79742   0.89307   0.92850   0.77371   0.86901   0.91082
   0.79735   0.89297   0.92838   0.69084   0.78598   0.83397
   0.79738   0.89301   0.92843   0.84245   0.93726   0.96670
   0.79734   0.89295   0.92836   0.73408   0.82960   0.87513
   0.79735   0.89297   0.92839   0.82106   0.91763   0.95297
   0.79738   0.89302   0.92844   0.84243   0.93724   0.96669
   0.79740   0.89304   0.92846   0.81771   0.91220   0.94639
   0.79742   0.89306   0.92850   0.82815   0.92311   0.95566
   0.79744   0.89311   0.92855   0.84174   0.93828   0.96935
   0.79747   0.89315   0.92860   0.83945   0.93625   0.96782
   0.79750   0.89320   0.92866   0.84830   0.94648   0.97679
   0.79747   0.89316   0.92861   0.75228   0.84495   0.88546
   0.79747   0.89315   0.92860   0.78929   0.88536   0.92516
   0.79739   0.89303   0.92846   0.66893   0.76708   0.81765
   0.79732   0.89293   0.92835   0.69372   0.78982   0.83899
   0.79734   0.89295   0.92837   0.83200   0.92214   0.94950
   0.79734   0.89295   0.92837   0.79176   0.88655   0.92499
   0.79733   0.89294   0.92836   0.78945   0.88559   0.92539
   0.79737   0.89299   0.92842   0.84925   0.94388   0.97161
   0.79736   0.89299   0.92842   0.79268   0.88781   0.92625
   0.79739   0.89303   0.92846   0.84092   0.93536   0.96493
   0.79740   0.89304   0.92848   0.81295   0.90819   0.94362
   0.79742   0.89307   0.92852   0.82008   0.92108   0.95775
   0.79736   0.89299   0.92843   0.71352   0.80792   0.85438
   0.79738   0.89301   0.92846   0.82549   0.92278   0.95752
   0.79735   0.89297   0.92841   0.75352   0.84754   0.88918
   0.79734   0.89295   0.92839   0.77308   0.86716   0.90692
   0.79730   0.89288   0.92832   0.73507   0.83014   0.87557
   0.79728   0.89285   0.92828   0.76903   0.86163   0.90211
   0.79721   0.89275   0.92816   0.69031   0.78650   0.83471
   0.79724   0.89280   0.92823   0.85038   0.94697   0.97612
   0.79727   0.89285   0.92828   0.84167   0.93829   0.96938
   0.79719   0.89273   0.92814   0.67083   0.76793   0.81838
   0.79723   0.89278   0.92820   0.85370   0.95075   0.97936
   0.79720   0.89274   0.92815   0.75331   0.84729   0.89003
   0.79723   0.89278   0.92820   0.84385   0.93798   0.96667
   0.79726   0.89283   0.92826   0.84596   0.94333   0.97385
   0.79726   0.89282   0.92825   0.78939   0.88236   0.91929
   0.79728   0.89287   0.92830   0.84169   0.93770   0.96850
   0.79729   0.89287   0.92831   0.80511   0.90027   0.93708
   0.79722   0.89276   0.92817   0.68436   0.77251   0.81513
   0.79724   0.89280   0.92822   0.84070   0.93521   0.96483
   0.79723   0.89278   0.92820   0.77971   0.87594   0.91575
   0.79726   0.89282   0.92825   0.83635   0.93348   0.96595
   0.79718   0.89270   0.92811   0.67090   0.76801   0.81847
   0.79715   0.89266   0.92807   0.75537   0.85123   0.89522
   0.79707   0.89254   0.92793   0.67162   0.76831   0.81874
   0.79709   0.89257   0.92795   0.83278   0.92274   0.94985
   0.79703   0.89246   0.92780   0.69816   0.77389   0.80915
   0.79705   0.89249   0.92783   0.83128   0.92177   0.94936
   0.79708   0.89253   0.92788   0.84197   0.93822   0.96906
   0.79711   0.89258   0.92794   0.84548   0.94219   0.97246
   0.79711   0.89257   0.92793   0.78563   0.87988   0.91893
   0.79712   0.89259   0.92796   0.82104   0.91635   0.94986
   0.79711   0.89256   0.92793   0.77331   0.86803   0.90830
   0.79714   0.89262   0.92800   0.85328   0.95046   0.97923
   0.79712   0.89259   0.92796   0.77076   0.86335   0.90192
   0.79716   0.89265   0.92803   0.85332   0.95050   0.97926
   0.79719   0.89269   0.92808   0.84168   0.93836   0.96947
   0.79712   0.89258   0.92795   0.68515   0.77693   0.82147
   0.79715   0.89263   0.92800   0.84553   0.94223   0.97249
   0.79716   0.89265   0.92804   0.82391   0.92054   0.95506
   0.79720   0.89271   0.92811   0.85715   0.95451   0.98244
   0.79721   0.89273   0.92813   0.81509   0.91096   0.94628
   0.79720   0.89271   0.92811   0.77166   0.86896   0.91145
   0.79714   0.89262   0.92800   0.71044   0.80447   0.84592
   0.79717   0.89267   0.92806   0.84167   0.93835   0.96945
   0.79718   0.89269   0.92808   0.81800   0.91262   0.94680
   0.79722   0.89273   0.92813   0.84910   0.94379   0.97153
   0.79723   0.89276   0.92817   0.82566   0.92304   0.95777
   0.79726   0.89281   0.92822   0.84127   0.93814   0.96941
   0.79729   0.89285   0.92827   0.83625   0.93338   0.96585
   0.79732   0.89289   0.92833   0.84560   0.94222   0.97246
   0.79733   0.89292   0.92836   0.82155   0.91817   0.95345
   0.79731   0.89289   0.92833   0.76698   0.86125   0.90232
   0.79725   0.89279   0.92821   0.69949   0.79440   0.83791
