   ID      true         1         2
 7533    1.0000    0.3947    0.8032
 7534    1.0000    0.6383    0.7931
 7535    1.0000    1.1109    0.9134
 7536    1.0000    1.1751    1.3153
 7537    1.0000    1.1304    1.4545
 7538    1.0000    1.3353    0.9480
 7539    1.0000    0.4305    0.7207
 7540    1.0000    1.0913    1.0823
 7541    1.0000    1.2001    0.7614
 7542    1.0000    1.1053    1.1778
 7543    1.0000    0.6548    0.7878
 7544    1.0000    0.7019    1.1278
 7545    1.0000    1.1208    1.5444
 7546    1.0000    0.9655    0.8850
 7547    1.0000    0.7589    0.7111
 7548    1.0000    0.6706    0.7518
 7549    1.0000    0.8727    1.1802
 7550    1.0000    0.6006    0.8994
 7551    1.0000    0.7213    0.8388
 7552    1.0000    0.5917    0.7789
 7553    1.0000    0.9666    1.0081
 7554    1.0000    0.7159    1.0023
 7555    1.0000    1.3352    0.9884
 7556    1.0000    1.0959    0.9125
 7557    1.0000    0.6000    0.8593
 7558    1.0000    0.9681    0.5463
 7559    1.0000    1.3561    1.0934
 7560    1.0000    0.4615    0.7263
 7561    1.0000    0.6431    0.9576
 7562    1.0000    0.3829    0.5798
 7563    1.0000    1.3949    0.9598
 7564    1.0000    1.0041    0.8206
 7565    1.0000    1.4265    1.1944
 7566    1.0000    1.4389    0.9972
 7567    1.0000    0.5865    0.8585
 7568    1.0000    0.3926    0.7670
 7569    1.0000    0.8924    0.6992
 7570    1.0000    0.7522    1.1730
 7571    1.0000    0.9932    1.3944
 7572    1.0000    0.8426    0.8241
 7573    1.0000    1.0570    0.9092
 7574    1.0000    1.0970    1.1880
 7575    1.0000    0.7373    0.9128
 7576    1.0000    0.9596    0.9432
 7577    1.0000    0.8806    0.8361
 7578    1.0000    0.8045    0.7395
 7579    1.0000    0.6937    0.7638
 7580    1.0000    0.8643    0.7991
 7581    1.0000    1.2876    1.0398
 7582    1.0000    0.6631    0.7328
 7583    1.0000    0.9002    0.8051
 7584    1.0000    1.0272    0.8953
 7585    1.0000    0.8693    0.7777
 7586    1.0000    0.5343    0.5351
 7587    1.0000    1.1337    1.0575
 7588    1.0000    1.0270    0.7469
 7589    1.0000    1.1423    1.1521
 7590    1.0000    0.9513    0.8423
 7591    1.0000    0.7606    0.8984
 7592    1.0000    1.2197    0.9493
 7593    1.0000    1.1274    0.9950
 7594    1.0000    1.0737    1.1522
 7595    1.0000    0.8814    0.8936
 7596    1.0000    1.0664    1.0818
 7597    1.0000    0.9094    1.2002
 7598    1.0000    0.9737    1.1834
 7599    1.0000    0.8652    1.0953
 7600    1.0000    1.3386    1.2869
 7601    1.0000    0.9163    0.9289
 7602    1.0000    0.8213    1.2569
 7603    1.0000    0.5165    0.9473
 7604    1.0000    1.0194    1.0261
 7605    1.0000    1.1540    0.9853
 7606    1.0000    0.5847    0.9000
 7607    1.0000    1.4099    1.2490
 7608    1.0000    0.8689    0.7918
 7609    1.0000    0.8371    0.9635
 7610    1.0000    0.5679    0.7591
 7611    1.0000    0.9137    1.1420
 7612    1.0000    1.4389    1.3813
 7613    1.0000    1.2094    1.3185
 7614    1.0000    1.1591    1.1135
 7615    1.0000    1.2351    0.8060
 7616    1.0000    1.0910    1.0043
 7617    1.0000    1.0567    0.9808
 7618    1.0000    0.9148    1.1379
 7619    1.0000    0.5873    0.8728
 7620    1.0000    0.9399    0.9417
 7621    1.0000    0.9327    1.2342
 7622    1.0000    0.9819    0.8509
 7623    1.0000    0.9454    1.0386
 7624    1.0000    0.9823    1.2144
 7625    1.0000    1.1017    0.8372
 7626    1.0000    0.7502    0.9684
 7627    1.0000    1.5885    1.1260
 7628    1.0000    0.4522    0.7918
 7629    1.0000    0.8549    1.1457
 7630    1.0000    0.7913    1.2563
 7631    1.0000    1.2991    1.2642
 7632    1.0000    0.8835    1.2262
 7633    1.0000    0.8305    0.7901
 7634    1.0000    0.8320    0.8379
 7635    1.0000    0.9818    1.1574
 7636    1.0000    0.8204    0.7623
 7637    1.0000    0.7498    0.5787
 7638    1.0000    0.9876    0.5447
 7639    1.0000    1.1089    0.8764
 7640    1.0000    0.9362    0.9052
 7641    1.0000    0.8272    1.1031
 7642    1.0000    1.1533    1.4261
 7643    1.0000    1.6560    1.3875
 7644    1.0000    0.8921    1.1481
 7645    1.0000    1.0493    0.7945
 7646    1.0000    1.1632    0.7921
 7647    1.0000    0.9706    0.8382
 7648    1.0000    0.9484    1.0423
 7649    1.0000    1.5885    1.0871
 7650    1.0000    0.8962    0.7467
 7651    1.0000    0.8173    0.7680
 7652    1.0000    1.1010    1.2603
 7653    1.0000    0.5122    0.6001
 7654    1.0000    1.9285    1.4456
 7655    1.0000    0.5716    1.0246
 7656    1.0000    0.8744    1.1814
 7657    1.0000    0.7330    0.8514
 7658    1.0000    1.3153    1.0455
 7659    1.0000    1.9285    1.3931
 7660    1.0000    1.0734    1.1536
 7661    1.0000    1.1450    0.8564
 7662    1.0000    1.4099    1.4097
 7663    1.0000    1.4389    1.2387
 7664    1.0000    0.6104    0.8849
 7665    1.0000    0.3836    0.9000
 7666    1.0000    1.2241    0.8409
 7667    1.0000    1.1696    0.9941
 7668    1.0000    0.8855    0.8018
 7669    1.0000    0.7616    1.0840
 7670    1.0000    1.3093    1.2366
 7671    1.0000    0.6323    0.8259
 7672    1.0000    1.1423    0.8355
 7673    1.0000    0.8020    1.0076
 7674    1.0000    1.3010    1.2304
 7675    1.0000    1.5456    1.0400
 7676    1.0000    1.1686    1.2539
 7677    1.0000    0.5773    0.6324
 7678    1.0000    1.6560    1.3282
 7679    1.0000    1.0581    1.0358
 7680    1.0000    0.6091    1.0329
 7681    1.0000    0.5307    0.9854
 7682    1.0000    0.6911    0.9312
 7683    1.0000    0.9819    1.2894
 7684    1.0000    1.2390    1.0827
 7685    1.0000    1.0956    1.2066
 7686    1.0000    1.0118    0.8414
 7687    1.0000    1.1914    1.2937
 7688    1.0000    0.9892    0.9964
 7689    1.0000    0.9083    1.0206
 7690    1.0000    1.5456    1.2259
 7691    1.0000    0.5968    0.6787
 7692    1.0000    0.6963    0.8859
 7693    1.0000    1.0950    1.2475
 7694    1.0000    1.1747    1.1216
 7695    1.0000    0.6158    0.6959
 7696    1.0000    0.8476    0.7368
 7697    1.0000    1.3010    1.0476
 7698    1.0000    0.7275    1.0266
 7699    1.0000    0.6504    0.8357
 7700    1.0000    0.6745    0.8900
 7701    1.0000    0.7534    0.9635
 7702    1.0000    1.3956    1.2482
 7703    1.0000    0.7966    0.8620
 7704    1.0000    1.6560    1.0161
 7705    1.0000    1.3153    1.2178
 7706    1.0000    0.2379    0.7298
 7707    1.0000    0.7454    0.6606
 7708    1.0000    1.2390    1.2707
 7709    1.0000    0.9340    0.9565
 7710    1.0000    1.2421    1.1252
 7711    1.0000    0.5026    0.9708
 7712    1.0000    1.2963    0.9381
 7713    1.0000    1.6108    1.0247
 7714    1.0000    0.7960    0.6890
 7715    1.0000    1.3613    1.2782
 7716    1.0000    0.9708    0.8280
 7717    1.0000    1.0786    1.0229
 7718    1.0000    0.2035    0.5842
 7719    1.0000    1.1498    0.7843
 7720    1.0000    0.7372    0.8334
 7721    1.0000    0.8534    0.7914
 7722    1.0000    0.5200    0.9596
 7723    1.0000    0.9010    0.8373
 7724    1.0000    1.4389    1.3226
 7725    1.0000    1.0026    1.2588
 7726    1.0000    0.7887    0.7591
 7727    1.0000    1.3548    1.3511
 7728    1.0000    1.1696    1.0393
 7729    1.0000    1.6270    0.9607
 7730    1.0000    1.1740    0.7251
 7731    1.0000    0.9413    1.5017
 7732    1.0000    1.0931    0.9524
 7733    1.0000    0.5981    0.7832
 7734    1.0000    0.8318    1.0781
 7735    1.0000    0.8726    0.9751
 7736    1.0000    1.2522    1.0674
 7737    1.0000    1.0064    1.1374
 7738    1.0000    1.2712    0.6951
 7739    1.0000    0.8094    0.9402
 7740    1.0000    0.5134    0.7415
 7741    1.0000    0.6901    0.7695
 7742    1.0000    1.3003    1.1950
 7743    1.0000    0.6413    1.1764
 7744    1.0000    0.9981    1.0951
 7745    1.0000    0.6652    0.6427
 7746    1.0000    1.3475    1.0256
 7747    1.0000    1.0956    1.0448
 7748    1.0000    0.0263    0.4865
 7749    1.0000    1.4389    1.1424
 7750    1.0000    0.4532    0.7491
 7751    1.0000    1.3386    1.1402
 7752    1.0000    0.5136    0.7088
 7753    1.0000    1.1079    1.2157
 7754    1.0000    1.3614    1.0839
 7755    1.0000    0.7327    1.0747
 7756    1.0000    1.3468    1.3768
 7757    1.0000    1.1036    1.1648
 7758    1.0000    1.9285    1.2656
 7759    1.0000    1.5885    1.3627
 7760    1.0000    1.5456    1.1569
 7761    1.0000    0.8024    1.0207
 7762    1.0000    0.6822    0.6494
 7763    1.0000    0.7608    1.2416
 7764    1.0000    1.6108    1.1466
 7765    1.0000    0.5688    0.6033
 7766    1.0000    0.5666    1.0191
 7767    1.0000    1.3476    1.0421
 7768    1.0000    0.8976    1.0093
 7769    1.0000    0.4529    0.8176
 7770    1.0000    1.0364    0.8166
 7771    1.0000    1.1740    1.1716
 7772    1.0000    1.1866    0.9424
 7773    1.0000    0.7825    0.9540
 7774    1.0000    1.1450    1.1045
 7775    1.0000    1.2219    1.2334
 7776    1.0000    1.0798    1.2609
 7777    1.0000    0.7702    0.9932
 7778    1.0000    0.8687    1.2849
 7779    1.0000    0.7267    0.8758
 7780    1.0000    1.5885    1.0319
 7781    1.0000    0.8222    1.0038
 7782    1.0000    0.4239    0.8637
 7783    1.0000    0.7566    0.7282
 7784    1.0000    1.6270    1.3465
 7785    1.0000    0.9825    0.9106
 7786    1.0000    0.6754    0.8677
 7787    1.0000    0.9688    0.8900
 7788    1.0000    0.6145    1.0734
 7789    1.0000    1.3951    1.6590
 7790    1.0000    1.1691    1.1182
 7791    1.0000    1.1820    0.9885
 7792    1.0000    0.6896    0.9476
 7793    1.0000    1.6053    1.0047
 7794    1.0000    0.2001    0.7385
 7795    1.0000    1.0970    0.7610
 7796    1.0000    0.9727    0.9243
 7797    1.0000    0.9350    1.1788
 7798    1.0000    0.4284    0.9030
 7799    1.0000    1.1312    1.3240
 7800    1.0000    1.3103    1.0993
 7801    1.0000    1.3476    1.3532
 7802    1.0000    1.3460    1.5218
 7803    1.0000    0.9479    0.8333
 7804    1.0000    0.8907    0.9338
 7805    1.0000    1.2900    0.8831
 7806    1.0000    0.9953    0.9476
 7807    1.0000    1.6103    1.2866
 7808    1.0000    0.8601    0.9662
 7809    1.0000    1.0797    0.9160
 7810    1.0000    1.3315    1.0278
 7811    1.0000    0.8854    0.9348
 7812    1.0000    1.1637    0.8708
 7813    1.0000    1.0553    1.0301
 7814    1.0000    1.1591    1.0518
 7815    1.0000    1.4389    1.1967
 7816    1.0000    0.9545    0.8917
 7817    1.0000    1.6103    1.1221
 7818    1.0000    0.7154    0.7570
 7819    1.0000    1.0100    0.8929
 7820    1.0000    0.7719    0.9314
 7821    1.0000    0.8142    0.7560
 7822    1.0000    1.6693    1.5806
 7823    1.0000    1.3460    1.0475
 7824    1.0000    0.5982    0.8050
 7825    1.0000    0.5851    0.5143
 7826    1.0000    0.5369    0.8274
 7827    1.0000    1.3715    1.3364
 7828    1.0000    1.0390    1.1002
 7829    1.0000    0.9768    0.9812
 7830    1.0000    0.9024    0.9080
 7831    1.0000    1.1390    1.1916
 7832    1.0000    0.8628    0.8531
 7833    1.0000    0.3109    0.7247
 7834    1.0000    0.9695    1.0849
 7835    1.0000    0.6863    0.8325
 7836    1.0000   -0.0581    0.5300
 7837    1.0000    0.3551    0.5725
 7838    1.0000    0.6356    0.6936
 7839    1.0000    1.0725    0.8776
 7840    1.0000    1.1748    0.9331
 7841    1.0000    1.3474    0.7042
 7842    1.0000    1.5644    1.3619
 7843    1.0000    1.6693    1.0952
 7844    1.0000    0.7238    0.4685
 7845    1.0000    0.7741    0.9279
 7846    1.0000    1.3668    1.2095
 7847    1.0000    0.9905    1.0297
 7848    1.0000    0.6068    0.6124
 7849    1.0000    1.2581    1.2646
 7850    1.0000    0.7171    0.8340
 7851    1.0000    0.8743    0.8389
 7852    1.0000    1.1255    1.1683
 7853    1.0000    0.4453    0.6198
 7854    1.0000    0.5615    0.7448
 7855    1.0000    0.6181    0.8798
 7856    1.0000    0.6096    0.9956
 7857    1.0000    1.5482    0.8961
 7858    1.0000    1.3494    1.2234
 7859    1.0000    0.6896    0.7271
 7860    1.0000    1.3668    0.8667
 7861    1.0000    1.1539    1.3524
 7862    1.0000    0.5650    0.8086
 7863    1.0000    1.5885    1.0667
 7864    1.0000    1.6053    0.7145
 7865    1.0000    1.4033    1.0085
 7866    1.0000    1.3321    1.0928
 7867    1.0000    0.1831    0.7753
 7868    1.0000    1.1764    1.1137
 7869    1.0000    0.8607    0.9203
 7870    1.0000    0.9774    1.2861
 7871    1.0000    1.6270    1.0799
 7872    1.0000    0.8043    0.9073
 7873    1.0000    0.6520    1.2750
 7874    1.0000    0.6742    0.6373
 7875    1.0000    0.5890    0.6403
 7876    1.0000    0.5896    0.7224
 7877    1.0000    1.0798    0.7993
 7878    1.0000    1.1734    1.2234
 7879    1.0000    0.9661    1.2633
 7880    1.0000    0.6050    0.8438
 7881    1.0000    1.1483    1.2728
 7882    1.0000    1.2390    1.0188
 7883    1.0000    1.0041    0.9923
 7884    1.0000    0.9656    1.0539
 7885    1.0000    0.7977    0.7475
 7886    1.0000    1.3949    1.0229
 7887    1.0000    0.4755    0.9144
 7888    1.0000    1.6053    1.0025
 7889    1.0000    0.8434    0.9649
 7890    1.0000    1.6108    1.1423
 7891    1.0000    0.9415    1.0063
 7892    1.0000    0.9146    1.0014
 7893    1.0000    0.7267    0.8680
 7894    1.0000    1.1848    1.0178
 7895    1.0000    0.7371    0.6826
 7896    1.0000    0.9212    0.7530
 7897    1.0000    0.8976    0.9506
 7898    1.0000    1.0420    0.9492
 7899    1.0000    0.8145    0.9343
 7900    1.0000    0.3521    0.9161
 7901    1.0000    0.9007    0.7910
 7902    1.0000    1.3978    1.3886
 7903    1.0000    1.1253    1.1081
 7904    1.0000    0.3030    0.6794
 7905    1.0000    0.8976    1.0135
 7906    1.0000    1.1161    1.1665
 7907    1.0000    0.6900    0.9558
 7908    1.0000    0.8361    1.0351
 7909    1.0000    0.8488    0.9279
 7910    1.0000    0.9529    0.7833
 7911    1.0000    1.4024    0.9189
 7912    1.0000    1.5187    1.0813
 7913    1.0000    0.8492    0.9885
 7914    1.0000    1.5456    1.2690
 7915    1.0000    0.6772    0.5071
 7916    1.0000    0.4847    0.8505
 7917    1.0000    0.4696    0.7018
 7918    1.0000    0.7599    0.6681
 7919    1.0000    1.0710    1.1981
 7920    1.0000    1.1162    1.0319
 7921    1.0000    0.8251    0.5600
 7922    1.0000    1.2799    1.5909
 7923    1.0000    0.5840    0.9116
 7924    1.0000    0.9203    1.0044
 7925    1.0000    0.7042    0.8760
 7926    1.0000    0.9071    0.9607
 7927    1.0000    0.3880    0.7483
 7928    1.0000    1.5644    1.3263
 7929    1.0000    1.6270    1.4346
 7930    1.0000    0.6380    0.7791
 7931    1.0000    1.3022    0.9173
 7932    1.0000    1.0284    1.1218
 7933    1.0000    0.5454    0.4616
 7934    1.0000    0.7573    0.8640
 7935    1.0000    1.3092    1.1369
 7936    1.0000    1.4099    1.0454
 7937    1.0000    0.8377    0.8630
 7938    1.0000    1.1480    0.6299
 7939    1.0000    1.2799    1.0256
 7940    1.0000    0.9007    1.3351
 7941    1.0000    0.8423    1.3637
 7942    1.0000    0.5189    0.7178
 7943    1.0000    1.3237    0.9575
 7944    1.0000    1.2973    0.9850
 7945    1.0000    1.0104    0.8555
 7946    1.0000    0.8255    0.9342
 7947    1.0000    0.4487    0.6659
 7948    1.0000    0.5656    0.9068
 7949    1.0000    0.9691    1.0610
 7950    1.0000    1.1828    0.9562
 7951    1.0000    0.5505    0.8811
 7952    1.0000    0.8358    1.0458
 7953    1.0000    1.1602    1.2152
 7954    1.0000    0.5724    0.7984
 7955    1.0000    1.0166    1.3049
 7956    1.0000    0.3983    0.4433
 7957    1.0000    0.5119    0.8351
 7958    1.0000    0.6515    0.5701
 7959    1.0000    0.5249    0.6738
 7960    1.0000    1.0112    0.9426
 7961    1.0000    0.8676    0.5389
 7962    1.0000    1.5885    1.3445
 7963    1.0000    1.5885    1.0363
 7964    1.0000    1.1929    1.0524
 7965    1.0000    0.6154    0.5297
 7966    1.0000    1.1089    0.6814
 7967    1.0000    0.6771    0.9843
 7968    1.0000    0.7828    0.8562
 7969    1.0000    1.2900    1.3202
 7970    1.0000    1.5507    0.9189
 7971    1.0000    1.3612    1.3935
 7972    1.0000    0.5648    0.7520
 7973    1.0000    0.5739    0.5654
 7974    1.0000    0.5096    0.7857
 7975    1.0000    0.4927    0.8004
 7976    1.0000    0.9041    0.8053
 7977    1.0000    0.6422    0.8643
 7978    1.0000    0.8936    1.0333
 7979    1.0000    0.4417    0.8763
 7980    1.0000    0.6750    1.0241
 7981    1.0000    0.8948    0.9599
 7982    1.0000    1.0878    1.0268
 7983    1.0000    0.9234    0.9392
 7984    1.0000    0.6525    0.8516
 7985    1.0000    1.1292    1.1696
 7986    1.0000    1.1047    0.5805
 7987    1.0000    1.6053    0.9867
 7988    1.0000    0.6906    0.6373
 7989    1.0000    1.0442    0.8658
 7990    1.0000    0.9168    0.7865
 7991    1.0000    1.1277    0.9457
 7992    1.0000    0.8378    1.0032
 7993    1.0000    0.7512    1.1899
 7994    1.0000    1.0791    0.8161
 7995    1.0000    0.4802    0.9687
 7996    1.0000    0.5778    0.7783
 7997    1.0000    1.1048    0.9751
 7998    1.0000    0.8932    0.8659
 7999    1.0000    0.7244    0.8663
 8000    1.0000    0.8578    0.6586
 8001    1.0000    1.2874    1.1708
 8002    1.0000    1.5644    1.0693
 8003    1.0000    0.4631    0.7248
 8004    1.0000    1.3237    0.8861
 8005    1.0000    0.7455    1.1054
 8006    1.0000    0.9379    1.2324
 8007    1.0000    0.7520    0.9813
 8008    1.0000    0.9747    1.1506
 8009    1.0000    0.7605    1.1782
 8010    1.0000    0.4598    0.8813
 8011    1.0000    0.6712    0.6938
 8012    1.0000    1.3248    0.9984
 8013    1.0000    0.7639    0.9061
 8014    1.0000    0.8042    1.2750
 8015    1.0000    0.7026    0.9212
 8016    1.0000    0.5516    0.8573
 8017    1.0000    0.7529    0.8774
 8018    1.0000    0.4570    0.7681
 8019    1.0000    0.7967    0.8818
 8020    1.0000    1.5644    0.9551
 8021    1.0000    1.0041    0.8444
 8022    1.0000    0.9166    1.1162
 8023    1.0000    0.8634    0.8582
 8024    1.0000    1.1140    0.9745
 8025    1.0000    1.0718    0.9526
 8026    1.0000    0.7287    1.2737
 8027    1.0000    1.1299    0.7642
 8028    1.0000    0.5027    0.5040
 8029    1.0000    1.1541    0.8484
 8030    1.0000    0.1122    0.3021
 8031    1.0000    0.9363    1.2007
 8032    1.0000    1.5507    1.3521
 8033    1.0000    0.8098    1.0523
 8034    1.0000    0.6442    0.7523
 8035    1.0000    1.1913    1.0499
 8036    1.0000    0.8075    0.7207
 8037    1.0000    0.7709    1.1081
 8038    1.0000    1.1010    1.0370
 8039    1.0000    0.5911    0.8336
 8040    1.0000    0.8025    1.0614
 8041    1.0000    1.1116    0.8313
 8042    1.0000    0.6066    0.8269
 8043    1.0000    0.7663    0.9638
 8044    1.0000    1.0581    0.8671
 8045    1.0000    1.1024    1.4449
 8046    1.0000    0.9758    1.1217
 8047    1.0000    0.9695    1.0354
 8048    1.0000    1.3237    1.0696
 8049    1.0000    0.9613    1.1219
 8050    1.0000    0.6582    0.8365
 8051    1.0000    1.1140    0.9186
 8052    1.0000    1.0017    1.2053
 8053    1.0000    1.2973    0.9827
 8054    1.0000    0.5853    0.7387
 8055    1.0000    0.5101    0.7708
 8056    1.0000    1.6693    1.1839
 8057    1.0000    0.5529    0.5794
 8058    1.0000    1.3956    1.2193
 8059    1.0000    0.5363    0.8992
 8060    1.0000    0.8486    1.0799
 8061    1.0000    1.3469    1.0140
 8062    1.0000    0.9050    0.8887
 8063    1.0000    1.9285    1.3786
 8064    1.0000    0.3210    0.8112
 8065    1.0000    0.4091    0.6541
 8066    1.0000    0.8550    1.0197
 8067    1.0000    1.0725    0.8682
 8068    1.0000    1.0935    0.8642
 8069    1.0000    1.6693    1.2207
 8070    1.0000    1.0233    1.0982
 8071    1.0000    1.1830    1.1112
 8072    1.0000    0.7284    1.0231
 8073    1.0000    0.9656    1.2658
 8074    1.0000    0.3334    0.8760
 8075    1.0000    1.0219    0.8150
 8076    1.0000    0.2744    0.8116
 8077    1.0000    1.6800    1.4406
 8078    1.0000    1.1250    1.2168
 8079    1.0000    0.8024    1.0276
 8080    1.0000    1.3347    0.9629
 8081    1.0000    0.8980    1.2606
 8082    1.0000    0.5401    0.8069
 8083    1.0000    0.4066    0.8461
 8084    1.0000    0.7913    0.9870
 8085    1.0000    1.3236    0.8905
 8086    1.0000    0.4647    0.6557
 8087    1.0000    0.9821    1.0386
 8088    1.0000    0.7512    0.8280
 8089    1.0000    0.9124    1.1007
 8090    1.0000    1.1001    0.8533
 8091    1.0000    0.6640    0.5811
 8092    1.0000    1.5456    0.9813
 8093    1.0000    1.0740    1.0431
 8094    1.0000    0.6459    0.5609
 8095    1.0000    0.8006    1.3868
 8096    1.0000    0.7455    1.0807
 8097    1.0000    0.8941    0.5762
 8098    1.0000    0.6329    0.7932
 8099    1.0000    0.6236    0.8232
 8100    1.0000    0.7042    0.8961
 8101    1.0000    0.6436    0.8882
 8102    1.0000    0.7664    1.1806
 8103    1.0000    1.3132    0.9754
 8104    1.0000    0.8383    0.9527
 8105    1.0000    0.5790    0.8742
 8106    1.0000    1.3470    1.4883
 8107    1.0000    0.8438    1.0662
 8108    1.0000    0.9532    0.9734
 8109    1.0000    0.8591    0.8015
 8110    1.0000    0.5598    0.7440
 8111    1.0000    0.9659    1.1322
 8112    1.0000    1.1390    0.9125
 8113    1.0000    1.1365    1.0074
 8114    1.0000    1.3612    1.2406
 8115    1.0000    1.3103    1.1600
 8116    1.0000    0.9202    0.8990
 8117    1.0000    0.6494    0.8105
 8118    1.0000    1.0812    1.0074
 8119    1.0000    0.9978    1.0129
 8120    1.0000    0.8228    0.9845
 8121    1.0000    1.3352    1.2205
 8122    1.0000    1.0518    1.0254
 8123    1.0000    1.1274    1.2032
 8124    1.0000    1.6103    1.4046
 8125    1.0000    0.8351    1.2157
 8126    1.0000    0.9524    1.0752
 8127    1.0000    0.6243    0.6074
 8128    1.0000    0.9358    0.9448
 8129    1.0000    1.1488    0.9479
 8130    1.0000    0.8417    1.0965
 8131    1.0000    0.7197    1.0844
 8132    1.0000    0.8798    1.1838
 8133    1.0000    0.3233    0.9198
 8134    1.0000    1.4099    1.0505
 8135    1.0000    0.8708    0.9358
 8136    1.0000    1.1621    1.0482
 8137    1.0000    1.1370    0.9631
 8138    1.0000    0.9417    0.8130
 8139    1.0000    0.7566    0.8850
 8140    1.0000    0.8418    0.9709
 8141    1.0000    0.3781    0.3983
 8142    1.0000    0.9117    0.7490
 8143    1.0000    1.1571    0.9484
 8144    1.0000    0.7451    0.5779
 8145    1.0000    0.9258    1.0294
 8146    1.0000    1.1609    0.9302
 8147    1.0000    1.0565    0.9531
 8148    1.0000    1.1980    1.0157
 8149    1.0000    0.9844    0.9694
 8150    1.0000    0.7451    1.0008
 8151    1.0000    0.9790    1.3031
 8152    1.0000    1.3237    1.0414
 8153    1.0000    1.1699    0.8353
 8154    1.0000    0.4856    0.5332
 8155    1.0000    0.9577    1.0748
 8156    1.0000    0.4147    0.6309
 8157    1.0000    0.3380    0.5663
 8158    1.0000    0.6735    0.8201
 8159    1.0000    1.6693    1.1732
 8160    1.0000    1.3093    1.5013
 8161    1.0000    1.4389    1.2194
 8162    1.0000    0.5088    0.9362
 8163    1.0000    0.7616    0.7686
 8164    1.0000    0.8837    0.9693
 8165    1.0000    0.9027    1.0366
 8166    1.0000    0.8668    1.2255
 8167    1.0000    1.1008    1.1062
 8168    1.0000    0.7749    0.9712
 8169    1.0000    1.0997    1.2102
 8170    1.0000    0.8318    1.0714
 8171    1.0000    0.2862    0.7012
 8172    1.0000    0.8188    1.1618
 8173    1.0000    0.4937    0.8910
 8174    1.0000    0.6656    0.7407
 8175    1.0000    0.9779    0.9827
 8176    1.0000    0.7893    1.0226
 8177    1.0000    0.9417    1.1829
 8178    1.0000    0.7471    1.0281
 8179    1.0000    0.9148    0.8336
 8180    1.0000    0.6804    0.9059
 8181    1.0000    0.7769    0.8131
 8182    1.0000    0.9088    1.0698
 8183    1.0000    0.7929    0.7959
 8184    1.0000    1.4039    1.2400
 8185    1.0000    0.6991    0.7212
 8186    1.0000    0.8015    0.9399
 8187    1.0000    1.2582    0.8868
 8188    1.0000    1.0725    1.3632
 8189    1.0000    0.8878    0.9639
 8190    1.0000    0.9717    1.0869
 8191    1.0000    1.1541    1.0812
 8192    1.0000    0.9500    0.8455
 8193    1.0000    1.3559    1.2476
 8194    1.0000    0.6857    0.5590
 8195    1.0000    0.9717    1.2839
 8196    1.0000    0.9011    0.8731
 8197    1.0000    0.9407    1.2522
 8198    1.0000    0.8753    0.7077
 8199    1.0000    0.9216    0.7694
 8200    1.0000    1.0074    0.9704
 8201    1.0000    1.6693    1.1887
 8202    1.0000    1.3612    1.1849
 8203    1.0000    1.0718    0.9663
 8204    1.0000    0.9532    0.8443
 8205    1.0000    1.1806    1.0673
 8206    1.0000    1.2535    1.2861
 8207    1.0000    0.8289    0.7138
 8208    1.0000    1.6103    0.9022
 8209    1.0000    1.1385    0.9760
 8210    1.0000    0.7934    0.8090
 8211    1.0000    0.5924    1.0782
 8212    1.0000    0.6417    0.9086
 8213    1.0000    0.5557    0.6622
 8214    1.0000    1.0765    1.1502
 8215    1.0000    1.4035    1.1615
 8216    1.0000    0.5978    0.6448
 8217    1.0000    0.9999    0.8934
 8218    1.0000    0.5854    0.8731
 8219    1.0000    0.6585    0.7257
 8220    1.0000    0.8632    0.9015
 8221    1.0000    0.6926    0.6959
 8222    1.0000    1.0872    1.3512
 8223    1.0000    1.9285    1.4500
 8224    1.0000    1.1479    1.2761
 8225    1.0000    0.9880    0.9038
 8226    1.0000    1.2067    1.0681
 8227    1.0000    1.1362    0.9890
 8228    1.0000    1.2219    1.1445
 8229    1.0000    0.8707    1.1722
 8230    1.0000    1.0009    0.8860
 8231    1.0000    1.1828    0.9645
 8232    1.0000    1.1698    1.3734
 8233    1.0000    1.1223    0.9429
 8234    1.0000    0.7198    0.4434
 8235    1.0000    0.5173    0.9442
 8236    1.0000    0.9080    1.0854
 8237    1.0000    0.5832    0.6920
 8238    1.0000    0.8571    0.6613
 8239    1.0000    0.8187    0.8089
 8240    1.0000    0.4464    1.1250
 8241    1.0000    1.0462    1.0260
 8242    1.0000    0.9848    1.1520
 8243    1.0000    0.9825    0.7545
 8244    1.0000    1.0728    0.9063
 8245    1.0000    0.5096    0.7106
 8246    1.0000    0.6795    0.9863
 8247    1.0000    1.0074    0.9526
 8248    1.0000    0.6764    0.5588
 8249    1.0000    0.8230    0.9589
 8250    1.0000    0.8876    1.1070
 8251    1.0000    1.2991    1.2228
 8252    1.0000    0.9151    1.2300
 8253    1.0000    1.1527    0.8855
 8254    1.0000    1.1638    0.7372
 8255    1.0000    0.5044    0.6448
 8256    1.0000    0.8844    1.2006
 8257    1.0000    0.9819    1.0517
 8258    1.0000    1.3386    0.9046
 8259    1.0000    0.8007    0.7960
 8260    1.0000    0.6336    0.6666
 8261    1.0000    0.7821    0.8770
 8262    1.0000    0.8860    1.0152
 8263    1.0000    0.6538    0.7311
 8264    1.0000    1.2111    0.9528
 8265    1.0000    1.0958    0.8631
 8266    1.0000    1.0041    0.9686
 8267    1.0000    0.9878    1.0305
 8268    1.0000    0.7607    1.1008
